1.0	2895	巫启贤
1.0	2895	巫启贤
1.0	2798	区县资源库
1.0	2800	法律法规
1.0	637458	电视回看
1.0	606371	电视回看
1.0	547313	电视回看
1.0	1487229	看看新闻
1.0	3785	全国-政治理论
1.0	1162930	军事
1.0	449027	全国-典型经验
1.0	2833	重导
1.0	2946	全国-典型经验
1.0	1404644	电影
1.0	1404644	乔纳森．理贝斯曼
1.0	1404644	乔纳森．理贝斯曼
1.0	1404644	艾伦．艾克哈特
1.0	1404644	拉蒙．罗德里格兹
1.0	1116493	电视回看
1.0	1116518	电视回看
1.0	3963	抒情
1.0	3963	郭富城
1.0	3963	郭富城
1.0	3960	全国-典型经验
1.0	4093	重导
1.0	3855	剧场
1.0	3855	林龙
1.0	3855	林龙
1.0	3855	姚芊羽
1.0	3855	姚芊羽
1.0	720834	电视回看
1.0	743645	区县库
1.0	3943	抒情
1.0	3943	李翊君
1.0	3943	李翊君
1.0	1372451	电视回看
1.0	4779	重导
1.0	4690	电视剧
1.0	4690	董志强
1.0	4690	董志强
1.0	4690	何冰
1.0	4690	罗海琼
1.0	4690	修庆
1.0	4690	张少华
1.0	4690	米学东
1.0	23104	全国-政治理论
1.0	456108	高清回看
1.0	1162264	动漫
1.0	1379196	娱乐
1.0	1379198	娱乐
1.0	4832	抒情
1.0	4832	陈洁仪
1.0	4832	陈洁仪
1.0	477772	高清回看
1.0	910943	电视回看
1.0	2910	区县资源库
1.0	765190	电视回看
1.0	2918	抒情
1.0	2918	杨千桦
1.0	2918	杨千桦
1.0	2825	抒情
1.0	2825	谢霆锋
1.0	2825	谢霆锋
1.0	1216406	电视回看
1.0	1495465	看看新闻
1.0	455853	高清回看
1.0	497987	电视回看
1.0	3874	重导
1.0	23300	全国-实用技术
1.0	494041	高清回看
1.0	3778	电视剧
1.0	3778	金魁太
1.0	3778	金魁太
1.0	3778	郑智薰(Rain)
1.0	3778	申敏儿
1.0	3778	李基佑
1.0	3778	金莎朗
1.0	3886	区县库
1.0	3783	电视剧
1.0	3783	李民基
1.0	3783	艺智苑
1.0	3783	柳承洙
1.0	3783	李恩成
1.0	456289	全国-文化体育
1.0	1379328	剧集
1.0	1379328	余丁
1.0	1379328	余丁
1.0	1379328	殷桃
1.0	1379328	彭玉
1.0	4042	抒情
1.0	4042	张洪量
1.0	4042	张洪量
1.0	468128	高清回看
1.0	456298	全国-文化体育
1.0	547788	高清回看
1.0	1486234	看看新闻
1.0	459181	高清回看
1.0	547712	高清回看
1.0	1486656	高清按次精品
1.0	1486656	刘仕裕
1.0	1486656	刘仕裕
1.0	1486656	张翰
1.0	1486656	白冰
1.0	1486656	郑爽
1.0	488036	高清回看
1.0	912327	动漫
1.0	876	文艺情感
1.0	876	唐基明
1.0	876	唐基明
1.0	876	张国强
1.0	876	惠英红
1.0	876	关咏荷
1.0	877	基层党建
1.0	463635	高清回看
1.0	894	重导
1.0	2921	电视剧
1.0	2921	李德建
1.0	2921	李德建
1.0	2921	韩彩英
1.0	2921	在熙
1.0	2921	严泰雄
1.0	3033	电视剧
1.0	470302	电视回看
1.0	23195	文化素养
1.0	983239	电视回看
1.0	998545	动漫
1.0	456156	高清回看
1.0	904349	栏目精选
1.0	478519	高清回看
1.0	1372466	电视回看
1.0	4060	抒情
1.0	4060	林子祥
1.0	4060	林子祥
1.0	3971	法律法规
1.0	23207	文化素养
1.0	4100	基层党建
1.0	4021	理论政策
1.0	2793	电视剧
1.0	2793	朱智勋
1.0	2793	严泰雄
1.0	2793	申敏儿
1.0	2706	全国-实用技术
1.0	2708	理论政策
1.0	2805	电视剧
1.0	2805	柳国庆
1.0	2805	柳国庆
1.0	2805	温峥嵘
1.0	2805	胡亚捷
1.0	2805	孙松
1.0	2805	侯天来
1.0	2805	韩月乔
1.0	2805	刘向京
1.0	2805	郭珍霓
1.0	905441	全国-文化体育
1.0	2834	全国-实用技术
1.0	2819	电视剧
1.0	2746	理论政策
1.0	2750	通俗
1.0	2750	那英
1.0	2750	那英
1.0	23067	文化素养
1.0	905442	全国-文化体育
1.0	2764	文化素养
1.0	2869	影视
1.0	2869	佚名
1.0	2869	佚名
1.0	3621	重导
1.0	3624	专栏节目
1.0	3625	抒情
1.0	3625	许茹芸
1.0	3625	许茹芸
1.0	3905	理论政策
1.0	23327	新老娘舅
1.0	3934	全国-典型经验
1.0	452	文化素养
1.0	467	新农村建设
1.0	469894	电视剧
1.0	469894	王晶
1.0	469894	王晶
1.0	469894	张卫健
1.0	469894	钟欣桐
1.0	469894	谭耀文
1.0	473	区县资源库
1.0	488	抒情
1.0	488	郑秀文
1.0	488	郑秀文
1.0	1026777	电视回看
1.0	499	影视剧场
1.0	1404618	娱乐
1.0	926433	栏目精选
1.0	1502124	看看新闻
1.0	875678	全国-经营管理
1.0	1502087	特辑
1.0	570	学习实践科学发展观
1.0	23102	全国-政治理论
1.0	1879	电视剧
1.0	1879	池英洙
1.0	1879	池英洙
1.0	1879	安在旭
1.0	1879	蔡琳
1.0	1879	柳镇
1.0	1879	朴善英
1.0	1886	全国-科普知识
1.0	1890	影院
1.0	1890	大卫.戴尔里德
1.0	1890	大卫.戴尔里德
1.0	1890	让娜.萨瓦里
1.0	1890	艾丽莎.塞尔维耶
1.0	721797	全国-文化体育
1.0	1372228	旅游
1.0	1916	区县资源库
1.0	1922	全国-实用技术
1.0	917020	栏目精选
1.0	593989	电视回看
1.0	1093003	电视回看
1.0	24069	文化素养
1.0	1940	抒情
1.0	1940	赵薇
1.0	1940	赵薇
1.0	761851	电视回看
1.0	460736	高清回看
1.0	4181	电视剧
1.0	931098	电视回看
1.0	1092991	剧集
1.0	1092991	王迎
1.0	1092991	王迎
1.0	1092991	宋丹丹
1.0	1092991	朱雨辰
1.0	1023762	电视回看
1.0	1251	重导
1.0	1258	思想道德
1.0	547817	高清回看
1.0	1320	电视剧
1.0	1320	尹锡瑚
1.0	1320	尹锡瑚
1.0	1320	宋承宪
1.0	1320	宋慧乔
1.0	1320	元彬
1.0	1335	抒情
1.0	1335	刘德华
1.0	1335	刘德华
1.0	1337	学习实践科学发展观
1.0	1339	理论政策
1.0	1495659	看看新闻
1.0	1346	保健
1.0	2279	电视剧
1.0	2318	抒情
1.0	2318	陈奕迅
1.0	2318	陈奕迅
1.0	1495657	看看新闻
1.0	1372279	娱乐
1.0	24226	全国-实用技术
1.0	2337	抒情
1.0	2337	林晓培
1.0	2337	林晓培
1.0	2343	全国-科普知识
1.0	962270	电视回看
1.0	901454	电视回看
1.0	2307	全国-实用技术
1.0	2364	科学素质
1.0	905435	全国-文化体育
1.0	1016086	电视回看
1.0	1259955	特辑
1.0	450113	高清回看
1.0	1028130	动漫
1.0	3144	NBA
1.0	3241	重导
1.0	606377	电视回看
1.0	925245	栏目精选
1.0	919837	栏目精选
1.0	471653	高清回看
1.0	727598	电视回看
1.0	1664	重导
1.0	1921	专题专栏
1.0	709673	电视回看
1.0	165622	全国-典型经验
1.0	3265	技能培训
1.0	3267	抒情
1.0	3267	齐秦
1.0	3267	齐秦
1.0	606383	电视回看
1.0	925247	栏目精选
1.0	955	理论形势
1.0	954	文化素养
1.0	967	法律法规
1.0	973	电视剧
1.0	982	电视剧
1.0	1486566	看看新闻
1.0	1379281	剧集
1.0	1379281	余丁
1.0	1379281	余丁
1.0	1379281	殷桃
1.0	1379281	彭玉
1.0	939	理论政策
1.0	1379287	剧集
1.0	1379287	余丁
1.0	1379287	余丁
1.0	1379287	殷桃
1.0	1379287	彭玉
1.0	476862	高清回看
1.0	948699	特辑
1.0	465283	高清回看
1.0	948700	特辑
1.0	1390738	动漫
1.0	1350	理论政策
1.0	119801	党建
1.0	1506869	电视回看
1.0	1391	装璜
1.0	1389	重导
1.0	1400	全国-实用技术
1.0	1401	全国-实用技术
1.0	1405	剧场
1.0	1405	黄文利
1.0	1405	黄文利
1.0	1405	于荣光
1.0	1405	童蕾
1.0	1165165	电视回看
1.0	922254	剧集
1.0	922254	琼瑶
1.0	922254	琼瑶
1.0	922254	岳翎
1.0	922254	李志希
1.0	480641	剧场
1.0	480641	刘伟明
1.0	480641	刘伟明
1.0	480641	英达
1.0	480641	雷恪生
1.0	480641	陈锐
1.0	480641	王丽云
1.0	480641	虞梦
1.0	4843	抒情
1.0	4843	许美静
1.0	4843	许美静
1.0	4847	全国-经营管理
1.0	4867	抒情
1.0	4867	李宗盛
1.0	4867	李宗盛
1.0	977373	电影
1.0	977373	菲利普．诺伊斯
1.0	977373	菲利普．诺伊斯
1.0	977373	安吉丽娜．朱莉
1.0	977373	列维．施瑞博尔
1.0	981444	区县库
1.0	938198	电视回看
1.0	1502262	特辑
1.0	733	剧场
1.0	733	汪涛
1.0	733	汪涛
1.0	733	杜志国
1.0	733	潘虹
1.0	733	张铎
1.0	749	抒情
1.0	749	刘德华
1.0	749	刘德华
1.0	1017	抒情
1.0	1017	赵咏华
1.0	1017	赵咏华
1.0	902	区县资源库
1.0	459178	电视回看
1.0	823	全国-政治理论
1.0	839	理论政策
1.0	841	剧场
1.0	841	陈维冠
1.0	841	陈维冠
1.0	841	佘诗曼
1.0	841	马德钟
1.0	846	理论政策
1.0	1942	抒情
1.0	1942	萧亚轩
1.0	1942	萧亚轩
1.0	1950	全国-科普知识
1.0	1957	理论政策
1.0	1964	抒情
1.0	1964	张学友
1.0	1964	张学友
1.0	1971	理论政策
1.0	1976	抒情
1.0	1976	刘若英
1.0	1976	刘若英
1.0	1985	理论政策
1.0	1980	全国-政策法规
1.0	2002	全国-实用技术
1.0	1224438	剧集
1.0	1224438	黄文利
1.0	1224438	黄文利
1.0	1224438	王宝强
1.0	1224438	陶虹
1.0	1224438	张子枫
1.0	2012	党建专栏
1.0	127275	全国-政治理论
1.0	2030	抒情
1.0	2030	许志安
1.0	2030	许志安
1.0	1224436	剧集
1.0	1224436	黄文利
1.0	1224436	黄文利
1.0	1224436	王宝强
1.0	1224436	陶虹
1.0	1224436	张子枫
1.0	2047	生活百科
1.0	2044	剧场
1.0	2044	陈维冠
1.0	2044	陈维冠
1.0	2044	佘诗曼
1.0	2044	马德钟
1.0	3970	学习实践科学发展观
1.0	3877	新农村建设
1.0	451284	高清回看
1.0	3887	影院
1.0	3887	朱丽.里宾斯基
1.0	3887	朱丽.里宾斯基
1.0	3887	埃莱娜.德弗热罗斯
1.0	3887	埃莱娜.德弗热罗斯
1.0	4149	重导
1.0	504536	优化学习
1.0	3003	电视剧
1.0	3003	李民基
1.0	3003	艺智苑
1.0	3003	柳承洙
1.0	3003	李恩成
1.0	994585	电视回看
1.0	2916	全国-实用技术
1.0	2884	抒情
1.0	2884	董文华
1.0	2884	董文华
1.0	568313	全国-实用技术
1.0	1212047	区县库
1.0	2890	科学素质
1.0	998542	动漫
1.0	919892	栏目精选
1.0	998590	动漫
1.0	937208	栏目精选
1.0	2178	重导
1.0	2186	NBA
1.0	2230	重导
1.0	2204	抒情
1.0	2204	张明敏
1.0	2204	张明敏
1.0	553821	全国-第三批学习实践
1.0	2254	科学素质
1.0	492164	高清回看
1.0	998547	动漫
1.0	998549	电视回看
1.0	419304	基层党建
1.0	455045	高清回看
1.0	3005	理论政策
1.0	931323	电视回看
1.0	759213	电视回看
1.0	97204	基层党建
1.0	441887	电视回看
1.0	1487305	健康
1.0	998548	动漫
1.0	3054	理论政策
1.0	3157	法律法规
1.0	957347	电视回看
1.0	1379173	特辑
1.0	456555	高清回看
1.0	719016	电视回看
1.0	919735	栏目精选
1.0	456690	高清回看
1.0	4246	全国-科普知识
1.0	933247	栏目精选
1.0	733383	电视回看
1.0	4156	理论政策
1.0	4083	电视剧
1.0	4083	成浩
1.0	4083	成浩
1.0	4083	柳云龙
1.0	4083	李小冉
1.0	4445	抒情
1.0	4445	王力宏
1.0	4445	王力宏
1.0	4248	区县资源库
1.0	460231	高清回看
1.0	4165	全国-实用技术
1.0	4171	法律法规
1.0	463536	高清回看
1.0	456840	高清回看
1.0	933249	栏目精选
1.0	3123	抒情
1.0	3123	刘德华
1.0	3123	刘德华
1.0	3398	全国-农村卫生
1.0	479906	高清回看
1.0	464023	理论形势
1.0	1486686	高清按次精品
1.0	1486686	刘仕裕
1.0	1486686	刘仕裕
1.0	1486686	张翰
1.0	1486686	白冰
1.0	1486686	郑爽
1.0	127421	全国-政治理论
1.0	1254	理论政策
1.0	464020	理论形势
1.0	761853	电视回看
1.0	1486696	高清按次精品
1.0	1486696	刘仕裕
1.0	1486696	刘仕裕
1.0	1486696	张翰
1.0	1486696	白冰
1.0	1486696	郑爽
1.0	585273	全国-实用技术
1.0	1048444	动漫
1.0	1048444	王成
1.0	1048444	苏航
1.0	1048444	肖博
1.0	1168706	电视回看
1.0	1332	抒情
1.0	1332	刘德华
1.0	1332	刘德华
1.0	496571	科学素质
1.0	585276	全国-实用技术
1.0	620953	上海世博会
1.0	1212051	区县库
1.0	2233	抒情
1.0	2233	郑少秋
1.0	2233	郑少秋
1.0	2274	全国-经营管理
1.0	2278	电视剧
1.0	2278	金魁太
1.0	2278	金魁太
1.0	2278	郑智薰(Rain)
1.0	2278	申敏儿
1.0	2278	李基佑
1.0	2278	金莎朗
1.0	2249	装璜
1.0	630309	电视回看
1.0	910250	电视回看
1.0	1495484	看看新闻
1.0	930685	剧集
1.0	930685	金姝慧
1.0	930685	金姝慧
1.0	930685	颜世魁
1.0	930685	寇振海
1.0	2213	通俗
1.0	2213	成龙
1.0	2213	金喜善
1.0	774980	新农村建设
1.0	601954	指南
1.0	601956	电视回看
1.0	1495485	看看新闻
1.0	2273	理论政策
1.0	1487394	健康
1.0	3178	基层党建
1.0	3087	学习实践科学发展观
1.0	3182	剧场
1.0	3182	蔡岳勋
1.0	3182	蔡岳勋
1.0	3182	言承旭
1.0	3182	戴立忍
1.0	735534	电视回看
1.0	1372394	特辑
1.0	449093	高清回看
1.0	843741	动漫
1.0	3187	影院
1.0	3187	埃斯米.莱默斯
1.0	3187	埃斯米.莱默斯
1.0	3187	肖恩.宾
1.0	3187	亚伦.约翰逊
1.0	1372390	特辑
1.0	1372390	John
1.0	1372390	Murlowski
1.0	1372390	浩克．霍根
1.0	1372390	Don
1.0	1372390	Stark
1.0	1372390	Robin
1.0	1372390	Curtis
1.0	449270	高清回看
1.0	3124	全国-政策法规
1.0	3227	全国-实用技术
1.0	3230	全国-典型经验
1.0	1064839	故事
1.0	3373	电视剧
1.0	3373	金魁太
1.0	3373	金魁太
1.0	3373	郑智薰(Rain)
1.0	3373	申敏儿
1.0	3373	李基佑
1.0	3373	金莎朗
1.0	3764	战争打斗
1.0	3764	陈嘉上
1.0	3764	陈嘉上
1.0	3764	刘松仁
1.0	3764	梁咏琪
1.0	3764	王敏德
1.0	1060625	电视回看
1.0	3840	全国-实用技术
1.0	4240	全国-实用技术
1.0	479672	高清回看
1.0	2742	大口库
1.0	1162617	剧集
1.0	1162617	丁仰国
1.0	1162617	宋洋
1.0	1162617	郑爽
1.0	1162617	张翰
1.0	1162617	俞灏明
1.0	1162617	魏晨
1.0	765467	电视回看
1.0	1486489	看看新闻
1.0	3337	区县资源库
1.0	3343	全国-政策法规
1.0	3341	区县库
1.0	3345	喜剧搞笑
1.0	3345	刘伟强
1.0	3345	刘伟强
1.0	3345	冯德伦
1.0	3345	郑伊健
1.0	3345	舒淇
1.0	23124	全国-科普知识
1.0	3264	理论形式
1.0	3364	喜剧搞笑
1.0	3370	全国-实用技术
1.0	765205	电视回看
1.0	3390	贯彻十七大
1.0	1404696	高清体育
1.0	1495616	看看新闻
1.0	836	全国-实用技术
1.0	838	剧场
1.0	838	黄力加
1.0	838	黄力加
1.0	838	徐帆
1.0	838	刘威
1.0	838	马精武
1.0	838	杨若兮
1.0	838	邵兵
1.0	963777	电视回看
1.0	927705	栏目精选
1.0	861	理论形势
1.0	490481	高清回看
1.0	458154	高清回看
1.0	932	理论政策
1.0	1168765	电视回看
1.0	1427982	体育
1.0	957	剧场
1.0	957	陈维冠
1.0	957	陈维冠
1.0	957	佘诗曼
1.0	957	马德钟
1.0	1379348	达人秀
1.0	544424	电视回看
1.0	492093	高清回看
1.0	1529	理论政策
1.0	1542	影院
1.0	1574	区县库
1.0	757783	电视回看
1.0	1576	科学素质
1.0	1368867	特辑
1.0	1589	文化素养
1.0	652959	电视回看
1.0	564016	全国-文化体育
1.0	1085321	电视回看
1.0	1486735	娱乐
1.0	1000782	电视回看
1.0	988413	电视回看
1.0	488314	高清回看
1.0	1372192	剧集
1.0	1372192	曹东
1.0	1372192	曹东
1.0	1372192	李立群
1.0	1372192	保剑锋
1.0	1372192	杨幂
1.0	616331	电视回看
1.0	659753	文化素养
1.0	2460	电视剧
1.0	2460	董志强
1.0	2460	董志强
1.0	2460	何冰
1.0	2460	罗海琼
1.0	2460	修庆
1.0	2460	张少华
1.0	2460	米学东
1.0	2466	技能培训
1.0	1155421	基层党建
1.0	492317	高清回看
1.0	546385	上海世博会
1.0	878330	技能培训
1.0	698700	电视回看
1.0	724501	电视回看
1.0	546399	电视回看
1.0	924764	剧集
1.0	924764	李平
1.0	924764	丁仰国
1.0	924764	黄奕
1.0	924764	古巨基
1.0	924764	周杰
1.0	924764	马伊俐
1.0	934359	理论形势
1.0	2415	新农村建设
1.0	3302	文化素养
1.0	914345	电视回看
1.0	3415	电视剧
1.0	1271419	电视回看
1.0	3316	体育天地
1.0	3330	全国-实用技术
1.0	23126	全国-政治理论
1.0	3446	理论形式
1.0	925994	电视回看
1.0	1427962	探索
1.0	1023025	电视回看
1.0	449388	高清回看
1.0	1427964	探索
1.0	917647	电视回看
1.0	3505	电视剧
1.0	1028678	电视回看
1.0	1434	文化素养
1.0	1506870	电视回看
1.0	601	全国-实用技术
1.0	599	文化素养
1.0	917050	栏目精选
1.0	917021	栏目精选
1.0	998592	动漫
1.0	1826	学习实践科学发展观
1.0	172599	全国-实用技术
1.0	1162146	电视回看
1.0	492274	高清回看
1.0	916	电视剧
1.0	916	张建栋
1.0	916	姜伟
1.0	916	许晴
1.0	916	梅婷
1.0	916	柯蓝
1.0	916	高曙光
1.0	916	林依轮
1.0	916	耿乐
1.0	916	黄志忠
1.0	912366	动漫
1.0	1164704	电视回看
1.0	722240	动漫
1.0	479846	高清回看
1.0	1349803	电视回看
1.0	1212011	区县库
1.0	24099	文化素养
1.0	1093007	电视回看
1.0	127291	全国-政治理论
1.0	922301	剧集
1.0	922301	孙树培
1.0	922301	李平
1.0	922301	赵薇
1.0	922301	林心如
1.0	922301	苏有朋
1.0	2105	全国-科普知识
1.0	905432	全国-文化体育
1.0	949772	电视回看
1.0	2863	全国-实用技术
1.0	2964	全国-政治理论
1.0	701002	电视回看
1.0	492132	高清回看
1.0	1372256	军事
1.0	930683	剧集
1.0	930683	金姝慧
1.0	930683	金姝慧
1.0	930683	颜世魁
1.0	930683	寇振海
1.0	709668	电视回看
1.0	948457	栏目精选
1.0	3055	文化素养
1.0	1487396	健康
1.0	1434708	探索
1.0	1372357	特辑
1.0	1372358	特辑
1.0	3025	重导
1.0	485875	高清回看
1.0	1020097	电视回看
1.0	3051	贯彻十七大
1.0	2955	理论形势
1.0	482241	高清回看
1.0	1487491	健康
1.0	962193	电视回看
1.0	1495441	看看新闻
1.0	1495443	看看新闻
1.0	1372474	电视回看
1.0	4047	区县资源库
1.0	1486284	看看新闻
1.0	463426	高清回看
1.0	3967	剧场
1.0	3967	汪涛
1.0	3967	汪涛
1.0	3967	杜志国
1.0	3967	潘虹
1.0	3967	张铎
1.0	4084	全国-实用技术
1.0	921142	栏目精选
1.0	4001	影视
1.0	4001	郑伊健
1.0	4001	郑伊健
1.0	4015	重导
1.0	963417	电视回看
1.0	974159	电视回看
1.0	978533	剧集
1.0	978533	沈怡
1.0	978533	沈怡
1.0	978533	唐嫣
1.0	978533	陈楚河
1.0	978533	戚薇
1.0	978533	张檬
1.0	921143	栏目精选
1.0	927	电视剧
1.0	2097	法律法规
1.0	719015	电视回看
1.0	2136	法律法规
1.0	2140	理论政策
1.0	719013	电视回看
1.0	2129	科学素质
1.0	1092989	体育
1.0	23058	文化素养
1.0	2148	电视剧
1.0	2148	李德建
1.0	2148	李德建
1.0	2148	韩彩英
1.0	2148	在熙
1.0	2148	严泰雄
1.0	24222	全国-实用技术
1.0	712581	电视回看
1.0	701245	电视回看
1.0	1486873	12版高清特辑
1.0	919891	栏目精选
1.0	1404697	剧集
1.0	1404697	闫建刚
1.0	1404697	闫建刚
1.0	1404697	李幼斌
1.0	1404697	萨日娜
1.0	813300	故事
1.0	912835	电视回看
1.0	883107	电视回看
1.0	879268	电视回看
1.0	795	恐怖科幻
1.0	795	洪中侠
1.0	795	洪中侠
1.0	795	张达明
1.0	795	黎姿
1.0	795	黎耀祥
1.0	795	林雅诗
1.0	3216	体育
1.0	904130	电视回看
1.0	3317	剧场
1.0	3317	黄文利
1.0	3317	黄文利
1.0	3317	于荣光
1.0	3317	童蕾
1.0	3228	电视剧
1.0	3228	成浩
1.0	3228	成浩
1.0	3228	柳云龙
1.0	3228	李小冉
1.0	930364	电视回看
1.0	1379464	动漫
1.0	457935	高清回看
1.0	23341	全国-实用技术
1.0	1180	剧场
1.0	1180	林龙
1.0	1180	林龙
1.0	1180	姚芊羽
1.0	1180	姚芊羽
1.0	1379481	娱乐
1.0	1379469	动漫
1.0	1199	法律法规
1.0	1192	全国-实用技术
1.0	659742	电视回看
1.0	1212	理论政策
1.0	468970	电视回看
1.0	1379483	娱乐
1.0	740	剧场
1.0	740	陈维冠
1.0	740	陈维冠
1.0	740	佘诗曼
1.0	740	马德钟
1.0	746	电视剧
1.0	754	剧场
1.0	754	汪涛
1.0	754	汪涛
1.0	754	杜志国
1.0	754	潘虹
1.0	754	张铎
1.0	772	重导
1.0	458051	高清回看
1.0	820	重导
1.0	1404624	娱乐
1.0	981467	优化学习
1.0	496665	剧场
1.0	496665	蔡晶盛
1.0	496665	蔡晶盛
1.0	496665	寇世勋
1.0	496665	尤勇
1.0	496665	冯邵峰
1.0	496665	周牧茵
1.0	1404619	娱乐
1.0	1021477	栏目精选
1.0	496667	高清回看
1.0	1368863	电视回看
1.0	936743	电视回看
1.0	1514	理论政策
1.0	1516	电视剧
1.0	1516	李德建
1.0	1516	李德建
1.0	1516	韩彩英
1.0	1516	在熙
1.0	1516	严泰雄
1.0	595529	剧场
1.0	595529	吴锦源
1.0	595529	梁欣全
1.0	595529	陈国华
1.0	595529	林心如
1.0	595529	陈键锋
1.0	595529	杨幂
1.0	595529	何晟铭
1.0	595529	王丽坤
1.0	595529	冯绍峰
1.0	595529	胡杏儿
1.0	1368864	特辑
1.0	1651	文化素养
1.0	920797	电视回看
1.0	729296	电视回看
1.0	612728	电视回看
1.0	1427953	特辑
1.0	1427953	林添一
1.0	1427953	林添一
1.0	1427953	小沈阳
1.0	1427953	赵本山
1.0	1427953	李晟
1.0	2346	电视剧
1.0	2346	毛卫宁
1.0	2346	毛卫宁
1.0	2346	唐国强
1.0	2346	刘劲
1.0	2346	壮丽
1.0	2346	梁镜柯
1.0	2346	孙敏
1.0	2346	邵汶
1.0	2346	夏凡
1.0	2348	全国-科普知识
1.0	1427954	探索
1.0	948703	栏目精选
1.0	948704	栏目精选
1.0	2445	理论形式
1.0	1427957	娱乐
1.0	921138	栏目精选
1.0	3235	战争打斗
1.0	3235	林华动
1.0	3235	林华动
1.0	3235	关德辉
1.0	3235	午马
1.0	3235	胡渭康
1.0	974652	电视回看
1.0	1404629	旅游
1.0	342335	全国-典型经验
1.0	1053107	电视回看
1.0	878613	娱乐
1.0	565616	剧场
1.0	565616	余丁
1.0	565616	余丁
1.0	565616	丁志诚
1.0	565616	刘威
1.0	565616	王刚
1.0	565616	朱琳
1.0	565616	岳红
1.0	565616	滕丽名
1.0	1220381	军事
1.0	489277	高清回看
1.0	1166161	电视回看
1.0	1781	文化素养
1.0	1372312	生活
1.0	1107793	电视回看
1.0	2671	区县库
1.0	716868	电视回看
1.0	2684	全国-实用技术
1.0	2597	科学素质
1.0	616340	电视回看
1.0	616341	电视回看
1.0	1018454	电视回看
1.0	568257	区县库
1.0	1162172	电视回看
1.0	1155615	电视回看
1.0	1113495	动漫
1.0	1487167	看看新闻
1.0	903265	电视回看
1.0	1026564	栏目精选
1.0	2702	影院
1.0	2702	杰罗姆.富龙
1.0	2702	杰罗姆.富龙
1.0	2702	路易斯.莫诺
1.0	2702	安娜.康思金尼
1.0	455695	高清回看
1.0	3675	科学素质
1.0	3651	重导
1.0	23232	文化素养
1.0	595249	科学素质
1.0	3686	电视剧
1.0	3686	张建栋
1.0	3686	姜伟
1.0	3686	许晴
1.0	3686	梅婷
1.0	3686	柯蓝
1.0	3686	高曙光
1.0	3686	林依轮
1.0	3686	耿乐
1.0	3686	黄志忠
1.0	937154	栏目精选
1.0	3598	全国-实用技术
1.0	911609	电视回看
1.0	937207	栏目精选
1.0	1462261	看看新闻
1.0	1492304	剧集
1.0	1492304	王文杰
1.0	1492304	王文杰
1.0	1492304	王志飞
1.0	1492304	姚笛
